"date","prec","tmin","tmax","bullet","color","um"
"Gio 1","0.0","15.8","23.0","https://www.3bmeteo.com/images/set_icone/7/51.png","#1461A1","mm"
"Ven 2","2.0","17.0","23.0","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Sab 3","2.0","18.0","25.0","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Dom 4","8.0","17.7","22.5","https://www.3bmeteo.com/images/set_icone/7/4.png","#1461A1","mm"
"Lun 5","4.0","13.0","18.0","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Mar 6","2.0","13.5","20.0","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Mer 7","0.0","13.8","20.0","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Gio 8","0.0","13.8","22.2","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Ven 9","0.0","13.7","24.2","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Sab 10","0.0","14.6","23.0","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Dom 11","0.0","14.9","22.0","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Lun 12","0.0","13.8","22.3","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Mar 13","3.0","14.3","24.2","https://www.3bmeteo.com/images/set_icone/7/28.png","#1461A1","mm"
"Mer 14","0.0","14.6","26.5","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Gio 15","0.0","15.9","24.2","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Ven 16","0.0","13.8","24.1","https://www.3bmeteo.com/images/set_icone/7/51.png","#1461A1","mm"
"Sab 17","0.0","13.9","23.3","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Dom 18","14.0","14.0","21.3","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Lun 19","16.0","8.7","14.8","https://www.3bmeteo.com/images/set_icone/7/4.png","#1461A1","mm"
"Mar 20","5.0","7.9","12.1","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Mer 21","0.0","8.7","20.2","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Gio 22","0.0","11.4","22.3","https://www.3bmeteo.com/images/set_icone/7/51.png","#1461A1","mm"
"Ven 23","3.0","11.7","19.0","https://www.3bmeteo.com/images/set_icone/7/28.png","#1461A1","mm"
"Sab 24","0.0","12.0","19.2","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Dom 25","8.0","12.7","17.0","https://www.3bmeteo.com/images/set_icone/7/4.png","#1461A1","mm"
"Lun 26","0.0","11.9","20.1","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mar 27","0.0","13.0","20.2","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mer 28","0.0","11.9","19.0","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Gio 29","0.0","9.8","19.2","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Ven 30","0.0","11.3","19.1","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
