"date","prec","tmin","tmax","bullet","color","um"
"Dom 1","0.0","7.4","21.6","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Lun 2","0.0","5.4","20.6","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Mar 3","3.0","10.5","17.1","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Mer 4","0.0","9.1","20.4","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Gio 5","8.0","9.7","19.1","https://www.3bmeteo.com/images/set_icone/7/4.png","#1461A1","mm"
"Ven 6","3.0","8.3","18.2","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Sab 7","5.0","9.9","16.3","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Dom 8","8.0","6.1","15.1","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Lun 9","0.0","3.9","14.7","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Mar 10","2.0","2.8","17.6","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Mer 11","14.0","8.6","14.2","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Gio 12","0.0","7.1","17.3","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Ven 13","4.0","6.8","16.0","https://www.3bmeteo.com/images/set_icone/7/9.png","#1461A1","mm"
"Sab 14","21.0","8.8","12.1","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Dom 15","9.0","8.4","15.2","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Lun 16","9.0","7.7","14.2","https://www.3bmeteo.com/images/set_icone/7/4.png","#1461A1","mm"
"Mar 17","2.0","7.3","17.5","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mer 18","6.0","5.4","16.3","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Gio 19","5.0","6.4","15.3","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Ven 20","8.0","7.5","13.2","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Sab 21","12.0","7.7","18.6","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Dom 22","5.0","7.5","19.5","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Lun 23","0.0","7.5","18.4","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Mar 24","9.0","7.2","14.1","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Mer 25","0.0","7.6","18.5","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Gio 26","0.0","5.4","21.6","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Ven 27","0.0","8.3","26.7","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Sab 28","0.0","11.6","29.5","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Dom 29","0.0","13.4","21.2","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Lun 30","6.0","11.6","22.2","https://www.3bmeteo.com/images/set_icone/7/4.png","#1461A1","mm"
