"date","prec","tmin","tmax","bullet","color","um"
"Mer 1","0.0","20.5","38.7","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Gio 2","8.0","21.0","37.4","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Ven 3","0.0","20.2","34.1","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Sab 4","0.0","20.8","36.3","https://www.3bmeteo.com/images/set_icone/7/51.png","#1461A1","mm"
"Dom 5","0.0","19.6","35.3","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Lun 6","0.0","18.9","37.8","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mar 7","47.9","20.3","34.4","https://www.3bmeteo.com/images/set_icone/7/63.png","#1461A1","mm"
"Mer 8","10.0","20.5","34.3","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Gio 9","0.0","19.0","35.6","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Ven 10","0.0","18.2","32.2","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Sab 11","0.0","18.7","33.2","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Dom 12","0.0","16.8","34.6","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Lun 13","3.0","18.1","32.5","https://www.3bmeteo.com/images/set_icone/7/28.png","#1461A1","mm"
"Mar 14","9.0","18.6","27.7","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Mer 15","0.0","15.4","30.3","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Gio 16","0.0","16.8","32.6","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Ven 17","0.0","15.9","32.3","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Sab 18","2.0","15.6","34.9","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Dom 19","0.0","17.0","33.6","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Lun 20","8.0","16.1","33.6","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Mar 21","8.0","15.5","34.7","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Mer 22","8.0","17.3","30.0","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Gio 23","8.0","17.1","33.6","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Ven 24","2.0","17.5","33.2","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Sab 25","10.0","16.5","30.3","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Dom 26","0.0","16.3","26.2","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Lun 27","0.0","11.5","28.8","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Mar 28","0.0","10.8","33.2","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Mer 29","0.0","12.9","34.1","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Gio 30","2.0","14.9","31.4","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Ven 31","3.0","17.4","29.5","https://www.3bmeteo.com/images/set_icone/7/28.png","#1461A1","mm"
