"date","prec","tmin","tmax","bullet","color","um"
"Ven 1","0.0","-0.2","12.2","https://www.3bmeteo.com/images/set_icone/7/41.png","#1461A1","mm"
"Sab 2","0.0","3.7","13.3","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Dom 3","0.0","-1.4","14.1","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Lun 4","0.0","-0.3","15.0","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Mar 5","4.0","-0.1","12.1","https://www.3bmeteo.com/images/set_icone/7/9.png","#1461A1","mm"
"Mer 6","11.0","7.0","10.2","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Gio 7","11.0","9.6","15.2","https://www.3bmeteo.com/images/set_icone/7/4.png","#1461A1","mm"
"Ven 8","10.0","9.5","14.3","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Sab 9","6.0","9.8","16.2","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Dom 10","17.0","8.3","14.2","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Lun 11","13.0","7.3","13.2","https://www.3bmeteo.com/images/set_icone/7/4.png","#1461A1","mm"
"Mar 12","17.0","6.0","13.3","https://www.3bmeteo.com/images/set_icone/7/4.png","#1461A1","mm"
"Mer 13","11.0","5.7","11.1","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Gio 14","1.0","3.3","9.1","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Ven 15","2.0","2.7","8.1","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Sab 16","0.0","-2.1","10.0","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Dom 17","4.0","1.7","11.1","https://www.3bmeteo.com/images/set_icone/7/9.png","#1461A1","mm"
"Lun 18","32.0","6.8","13.2","https://www.3bmeteo.com/images/set_icone/7/8.png","#1461A1","mm"
"Mar 19","2.0","6.9","13.1","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Mer 20","18.0","4.3","12.1","https://www.3bmeteo.com/images/set_icone/7/8.png","#1461A1","mm"
"Gio 21","0.0","5.2","16.3","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Ven 22","0.0","4.4","14.1","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Sab 23","2.0","3.8","17.1","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Dom 24","4.0","7.1","17.1","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Lun 25","5.0","4.9","10.3","https://www.3bmeteo.com/images/set_icone/7/9.png","#1461A1","mm"
"Mar 26","8.0","4.7","8.1","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Mer 27","0.0","2.5","14.0","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Gio 28","3.0","4.4","16.0","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Ven 29","18.0","11.0","15.1","https://www.3bmeteo.com/images/set_icone/7/4.png","#1461A1","mm"
"Sab 30","23.0","10.5","15.1","https://www.3bmeteo.com/images/set_icone/7/8.png","#1461A1","mm"
"Dom 31","9.0","8.6","14.2","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
