"date","prec","tmin","tmax","bullet","color","um"
"Sab 1","0.0","7.7","19.0","https://www.3bmeteo.com/images/set_icone/7/51.png","#1461A1","mm"
"Dom 2","20.0","9.7","14.0","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Lun 3","3.0","8.6","16.0","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Mar 4","6.0","7.7","19.2","https://www.3bmeteo.com/images/set_icone/7/28.png","#1461A1","mm"
"Mer 5","3.0","7.2","16.0","https://www.3bmeteo.com/images/set_icone/7/28.png","#1461A1","mm"
"Gio 6","23.1","6.8","16.0","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Ven 7","0.0","8.6","17.0","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Sab 8","0.0","6.7","19.0","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Dom 9","0.0","7.5","19.0","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Lun 10","0.0","7.7","20.0","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mar 11","0.0","9.3","19.1","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Mer 12","0.0","8.4","18.0","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Gio 13","0.0","8.8","20.0","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Ven 14","0.0","8.8","18.0","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Sab 15","0.0","10.7","20.0","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Dom 16","0.0","11.6","19.0","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Lun 17","0.0","9.5","21.0","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mar 18","4.0","10.1","17.0","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Mer 19","3.0","6.1","14.0","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Gio 20","0.0","3.6","13.2","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Ven 21","0.0","3.9","14.2","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Sab 22","0.0","1.4","16.1","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Dom 23","0.0","4.8","17.0","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Lun 24","0.0","5.6","17.1","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mar 25","0.0","5.6","18.1","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Mer 26","0.0","10.1","18.0","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Gio 27","9.0","12.2","17.3","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Ven 28","18.0","9.2","12.1","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Sab 29","0.0","4.7","18.0","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Dom 30","0.0","6.2","19.1","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
