"date","prec","tmin","tmax","bullet","color","um"
"Mer 1","0.0","3.2","11.0","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Gio 2","5.0","3.0","10.0","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Ven 3","2.0","7.1","14.1","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Sab 4","7.0","8.4","13.0","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Dom 5","40.0","6.5","12.0","https://www.3bmeteo.com/images/set_icone/7/8.png","#1461A1","mm"
"Lun 6","0.0","2.8","13.1","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Mar 7","0.0","2.8","13.1","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Mer 8","0.0","3.6","12.0","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Gio 9","0.0","3.2","11.0","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Ven 10","0.0","6.5","11.1","https://www.3bmeteo.com/images/set_icone/7/49.png","#1461A1","mm"
"Sab 11","0.0","4.5","11.1","https://www.3bmeteo.com/images/set_icone/7/52.png","#1461A1","mm"
"Dom 12","0.0","2.5","11.0","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Lun 13","0.0","4.8","12.1","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Mar 14","10.0","4.5","10.0","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Mer 15","2.0","3.3","12.1","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Gio 16","0.0","1.3","11.2","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Ven 17","4.0","7.3","13.1","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Sab 18","1.0","9.6","14.3","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Dom 19","37.0","8.2","14.0","https://www.3bmeteo.com/images/set_icone/7/7.png","#1461A1","mm"
"Lun 20","27.0","5.3","11.2","https://www.3bmeteo.com/images/set_icone/7/4.png","#1461A1","mm"
"Mar 21","1.0","5.0","11.1","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Mer 22","2.0","4.9","10.1","https://www.3bmeteo.com/images/set_icone/7/9.png","#1461A1","mm"
"Gio 23","9.0","3.6","10.0","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Ven 24","37.0","4.5","9.3","https://www.3bmeteo.com/images/set_icone/7/4.png","#1461A1","mm"
"Sab 25","0.0","2.3","8.1","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Dom 26","0.0","0.5","9.1","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Lun 27","15.0","0.8","6.0","https://www.3bmeteo.com/images/set_icone/7/8.png","#1461A1","mm"
"Mar 28","0.0","0.1","8.2","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mer 29","15.0","-1.8","7.2","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Gio 30","14.0","6.5","12.0","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Ven 31","55.0","7.6","13.0","https://www.3bmeteo.com/images/set_icone/7/8.png","#1461A1","mm"
